date,institution_id,syndrome_category,service_count,day_of_week,is_holiday,data_completeness,rolling_7day_avg,rolling_14day_avg
2025-01-03,inst-d,gastrointestinal,20,4,0,1.0,17.33,17.33
2025-01-03,inst-d,influenza_like_illness,5,4,0,1.0,4.33,4.33
2025-01-03,inst-d,lower_respiratory_illness,4,4,0,1.0,2.0,2.0
2025-01-03,inst-d,meningeal_irritation,1,4,0,1.0,0.33,0.33
2025-01-03,inst-d,mucocutaneous_lymph_node,1,4,0,1.0,0.33,0.33
2025-01-03,inst-d,oral_ulcerative_stomatitis,0,4,0,1.0,0.67,0.67
2025-01-03,inst-d,other,8,4,0,1.0,6.67,6.67
2025-01-03,inst-d,pediatric_croup_stridor,1,4,0,1.0,2.67,2.67
2025-01-03,inst-d,pediatric_malnutrition_wasting,0,4,0,1.0,0.33,0.33
2025-01-03,inst-d,post_infectious_asthenia,2,4,0,1.0,1.0,1.0
2025-01-03,inst-d,respiratory,13,4,0,1.0,12.67,12.67
2025-01-03,inst-d,severe_acute_respiratory_infection,1,4,0,1.0,1.33,1.33
2025-01-03,inst-d,severe_dehydration_shock,2,4,0,1.0,1.0,1.0
2025-01-03,inst-d,systemic_inflammatory_sepsis,1,4,0,1.0,0.33,0.33
2025-01-03,inst-d,unspecified_community_cluster,0,4,0,1.0,0.0,0.0
2025-01-03,inst-d,upper_respiratory_infection,0,4,0,1.0,3.0,3.0
2025-01-03,inst-d,urinary_tract_infection_febrile,0,4,0,1.0,0.33,0.33
2025-01-03,inst-d,vector_lymphatic_filarial,0,4,0,1.0,0.0,0.0
2025-01-03,inst-d,vector_malaria_paroxysmal,3,4,0,1.0,2.33,2.33
2025-01-03,inst-d,vesiculopustular_eruptive,0,4,0,1.0,1.0,1.0
2025-01-03,inst-d,viral_hemorrhagic_fever,0,4,0,1.0,0.0,0.0
2025-01-03,inst-d,zoonotic_leptospiral,1,4,0,1.0,0.33,0.33
2025-01-03,inst-d,zoonotic_rabies_encephalopathy,0,4,0,1.0,0.0,0.0
2025-01-04,inst-d,acute_allergic_anaphylactic,2,5,1,1.0,2.0,2.0
2025-01-04,inst-d,acute_coronary_ischemic,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,acute_encephalitic,0,5,1,1.0,0.0,0.0
2025-01-04,inst-d,acute_febrile_illness,2,5,1,1.0,5.5,5.5
2025-01-04,inst-d,acute_fever_rash,0,5,1,1.0,1.5,1.5
2025-01-04,inst-d,acute_flaccid_paralysis,0,5,1,1.0,0.0,0.0
2025-01-04,inst-d,acute_heart_failure_congestive,0,5,1,1.0,0.75,0.75
2025-01-04,inst-d,acute_hemolytic_cytopenic,0,5,1,1.0,0.5,0.5
2025-01-04,inst-d,acute_jaundice_hepatitic,0,5,1,1.0,0.5,0.5
2025-01-04,inst-d,acute_kidney_injury_oliguria,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,acute_ophthalmic_conjunctivitis,0,5,1,1.0,0.5,0.5
2025-01-04,inst-d,acute_otolaryngologic_suppurative,0,5,1,1.0,2.25,2.25
2025-01-04,inst-d,acute_watery_diarrhea,5,5,1,1.0,4.75,4.75
2025-01-04,inst-d,bloody_diarrhea_dysentery,1,5,1,1.0,0.75,0.75
2025-01-04,inst-d,bronchospastic_obstructive,3,5,1,1.0,3.75,3.75
2025-01-04,inst-d,cardiac_arrhythmic_syncope,0,5,1,1.0,0.5,0.5
2025-01-04,inst-d,chemical_toxic_inhalation,0,5,1,1.0,0.0,0.0
2025-01-04,inst-d,cranial_neuropathy_dysautonomia,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,cutaneous_ulcerative_eschar,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,environmental_heat_stroke,0,5,1,1.0,0.0,0.0
2025-01-04,inst-d,environmental_hypothermia_cold,1,5,1,1.0,0.25,0.25
2025-01-04,inst-d,febrile_arthritic,2,5,1,1.0,2.0,2.0
2025-01-04,inst-d,febrile_enteric,0,5,1,1.0,1.0,1.0
2025-01-04,inst-d,fever_flu,15,5,1,1.0,8.75,8.75
2025-01-04,inst-d,foodborne_neurotoxic,0,5,1,1.0,0.0,0.0
2025-01-04,inst-d,gastroenteritis_emetic,2,5,1,1.0,2.0,2.0
2025-01-04,inst-d,gastrointestinal,0,5,1,1.0,13.0,13.0
2025-01-04,inst-d,influenza_like_illness,0,5,1,1.0,3.25,3.25
2025-01-04,inst-d,lower_respiratory_illness,2,5,1,1.0,2.0,2.0
2025-01-04,inst-d,meningeal_irritation,1,5,1,1.0,0.5,0.5
2025-01-04,inst-d,mucocutaneous_lymph_node,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,oral_ulcerative_stomatitis,0,5,1,1.0,0.5,0.5
2025-01-04,inst-d,other,9,5,1,1.0,7.25,7.25
2025-01-04,inst-d,pediatric_croup_stridor,1,5,1,1.0,2.25,2.25
2025-01-04,inst-d,pediatric_malnutrition_wasting,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,post_infectious_asthenia,0,5,1,1.0,0.75,0.75
2025-01-04,inst-d,respiratory,9,5,1,1.0,11.75,11.75
2025-01-04,inst-d,severe_acute_respiratory_infection,0,5,1,1.0,1.0,1.0
2025-01-04,inst-d,severe_dehydration_shock,0,5,1,1.0,0.75,0.75
2025-01-04,inst-d,systemic_inflammatory_sepsis,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,unspecified_community_cluster,1,5,1,1.0,0.25,0.25
2025-01-04,inst-d,upper_respiratory_infection,6,5,1,1.0,3.75,3.75
2025-01-04,inst-d,urinary_tract_infection_febrile,2,5,1,1.0,0.75,0.75
2025-01-04,inst-d,vector_lymphatic_filarial,0,5,1,1.0,0.0,0.0
2025-01-04,inst-d,vector_malaria_paroxysmal,0,5,1,1.0,1.75,1.75
2025-01-04,inst-d,vesiculopustular_eruptive,1,5,1,1.0,1.0,1.0
2025-01-04,inst-d,viral_hemorrhagic_fever,1,5,1,1.0,0.25,0.25
2025-01-04,inst-d,zoonotic_leptospiral,0,5,1,1.0,0.25,0.25
2025-01-04,inst-d,zoonotic_rabies_encephalopathy,0,5,1,1.0,0.0,0.0
2025-01-05,inst-d,acute_allergic_anaphylactic,0,6,1,1.0,1.6,1.6
2025-01-05,inst-d,acute_coronary_ischemic,1,6,1,1.0,0.4,0.4
2025-01-05,inst-d,acute_encephalitic,0,6,1,1.0,0.0,0.0
2025-01-05,inst-d,acute_febrile_illness,2,6,1,1.0,4.8,4.8
2025-01-05,inst-d,acute_fever_rash,2,6,1,1.0,1.6,1.6
2025-01-05,inst-d,acute_flaccid_paralysis,0,6,1,1.0,0.0,0.0
2025-01-05,inst-d,acute_heart_failure_congestive,0,6,1,1.0,0.6,0.6
2025-01-05,inst-d,acute_hemolytic_cytopenic,1,6,1,1.0,0.6,0.6
2025-01-05,inst-d,acute_jaundice_hepatitic,2,6,1,1.0,0.8,0.8
2025-01-05,inst-d,acute_kidney_injury_oliguria,1,6,1,1.0,0.4,0.4
2025-01-05,inst-d,acute_ophthalmic_conjunctivitis,0,6,1,1.0,0.4,0.4
2025-01-05,inst-d,acute_otolaryngologic_suppurative,4,6,1,1.0,2.6,2.6
2025-01-05,inst-d,acute_watery_diarrhea,4,6,1,1.0,4.6,4.6
2025-01-05,inst-d,bloody_diarrhea_dysentery,0,6,1,1.0,0.6,0.6
2025-01-05,inst-d,bronchospastic_obstructive,5,6,1,1.0,4.0,4.0
2025-01-05,inst-d,cardiac_arrhythmic_syncope,1,6,1,1.0,0.6,0.6
2025-01-05,inst-d,chemical_toxic_inhalation,0,6,1,1.0,0.0,0.0
2025-01-05,inst-d,cranial_neuropathy_dysautonomia,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,cutaneous_ulcerative_eschar,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,environmental_heat_stroke,0,6,1,1.0,0.0,0.0
2025-01-05,inst-d,environmental_hypothermia_cold,1,6,1,1.0,0.4,0.4
2025-01-05,inst-d,febrile_arthritic,4,6,1,1.0,2.4,2.4
2025-01-05,inst-d,febrile_enteric,0,6,1,1.0,0.8,0.8
2025-01-05,inst-d,fever_flu,5,6,1,1.0,8.0,8.0
2025-01-05,inst-d,foodborne_neurotoxic,0,6,1,1.0,0.0,0.0
2025-01-05,inst-d,gastroenteritis_emetic,4,6,1,1.0,2.4,2.4
2025-01-05,inst-d,gastrointestinal,7,6,1,1.0,11.8,11.8
2025-01-05,inst-d,influenza_like_illness,3,6,1,1.0,3.2,3.2
2025-01-05,inst-d,lower_respiratory_illness,3,6,1,1.0,2.2,2.2
2025-01-05,inst-d,meningeal_irritation,0,6,1,1.0,0.4,0.4
2025-01-05,inst-d,mucocutaneous_lymph_node,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,oral_ulcerative_stomatitis,0,6,1,1.0,0.4,0.4
2025-01-05,inst-d,other,4,6,1,1.0,6.6,6.6
2025-01-05,inst-d,pediatric_croup_stridor,1,6,1,1.0,2.0,2.0
2025-01-05,inst-d,pediatric_malnutrition_wasting,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,post_infectious_asthenia,0,6,1,1.0,0.6,0.6
2025-01-05,inst-d,respiratory,5,6,1,1.0,10.4,10.4
2025-01-05,inst-d,severe_acute_respiratory_infection,2,6,1,1.0,1.2,1.2
2025-01-05,inst-d,severe_dehydration_shock,0,6,1,1.0,0.6,0.6
2025-01-05,inst-d,systemic_inflammatory_sepsis,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,unspecified_community_cluster,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,upper_respiratory_infection,6,6,1,1.0,4.2,4.2
2025-01-05,inst-d,urinary_tract_infection_febrile,2,6,1,1.0,1.0,1.0
2025-01-05,inst-d,vector_lymphatic_filarial,0,6,1,1.0,0.0,0.0
2025-01-05,inst-d,vector_malaria_paroxysmal,2,6,1,1.0,1.8,1.8
2025-01-05,inst-d,vesiculopustular_eruptive,0,6,1,1.0,0.8,0.8
2025-01-05,inst-d,viral_hemorrhagic_fever,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,zoonotic_leptospiral,0,6,1,1.0,0.2,0.2
2025-01-05,inst-d,zoonotic_rabies_encephalopathy,0,6,1,1.0,0.0,0.0
2025-01-06,inst-d,acute_allergic_anaphylactic,1,0,0,1.0,1.5,1.5
2025-01-06,inst-d,acute_coronary_ischemic,0,0,0,1.0,0.33,0.33
2025-01-06,inst-d,acute_encephalitic,0,0,0,1.0,0.0,0.0
2025-01-06,inst-d,acute_febrile_illness,6,0,0,1.0,5.0,5.0
2025-01-06,inst-d,acute_fever_rash,0,0,0,1.0,1.33,1.33
2025-01-06,inst-d,acute_flaccid_paralysis,0,0,0,1.0,0.0,0.0
2025-01-06,inst-d,acute_heart_failure_congestive,0,0,0,1.0,0.5,0.5
2025-01-06,inst-d,acute_hemolytic_cytopenic,0,0,0,1.0,0.5,0.5
2025-01-06,inst-d,acute_jaundice_hepatitic,0,0,0,1.0,0.67,0.67
2025-01-06,inst-d,acute_kidney_injury_oliguria,0,0,0,1.0,0.33,0.33
2025-01-06,inst-d,acute_ophthalmic_conjunctivitis,4,0,0,1.0,1.0,1.0
2025-01-06,inst-d,acute_otolaryngologic_suppurative,2,0,0,1.0,2.5,2.5
2025-01-06,inst-d,acute_watery_diarrhea,4,0,0,1.0,4.5,4.5
2025-01-06,inst-d,bloody_diarrhea_dysentery,3,0,0,1.0,1.0,1.0
2025-01-06,inst-d,bronchospastic_obstructive,4,0,0,1.0,4.0,4.0
2025-01-06,inst-d,cardiac_arrhythmic_syncope,0,0,0,1.0,0.5,0.5
2025-01-06,inst-d,chemical_toxic_inhalation,0,0,0,1.0,0.0,0.0
2025-01-06,inst-d,cranial_neuropathy_dysautonomia,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,cutaneous_ulcerative_eschar,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,environmental_heat_stroke,0,0,0,1.0,0.0,0.0
2025-01-06,inst-d,environmental_hypothermia_cold,1,0,0,1.0,0.5,0.5
2025-01-06,inst-d,febrile_arthritic,1,0,0,1.0,2.17,2.17
2025-01-06,inst-d,febrile_enteric,1,0,0,1.0,0.83,0.83
2025-01-06,inst-d,fever_flu,6,0,0,1.0,7.67,7.67
2025-01-06,inst-d,foodborne_neurotoxic,0,0,0,1.0,0.0,0.0
2025-01-06,inst-d,gastroenteritis_emetic,2,0,0,1.0,2.33,2.33
2025-01-06,inst-d,gastrointestinal,10,0,0,1.0,11.5,11.5
2025-01-06,inst-d,influenza_like_illness,5,0,0,1.0,3.5,3.5
2025-01-06,inst-d,lower_respiratory_illness,4,0,0,1.0,2.5,2.5
2025-01-06,inst-d,meningeal_irritation,0,0,0,1.0,0.33,0.33
2025-01-06,inst-d,mucocutaneous_lymph_node,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,oral_ulcerative_stomatitis,1,0,0,1.0,0.5,0.5
2025-01-06,inst-d,other,9,0,0,1.0,7.0,7.0
2025-01-06,inst-d,pediatric_croup_stridor,0,0,0,1.0,1.67,1.67
2025-01-06,inst-d,pediatric_malnutrition_wasting,1,0,0,1.0,0.33,0.33
2025-01-06,inst-d,post_infectious_asthenia,1,0,0,1.0,0.67,0.67
2025-01-06,inst-d,respiratory,10,0,0,1.0,10.33,10.33
2025-01-06,inst-d,severe_acute_respiratory_infection,0,0,0,1.0,1.0,1.0
2025-01-06,inst-d,severe_dehydration_shock,0,0,0,1.0,0.5,0.5
2025-01-06,inst-d,systemic_inflammatory_sepsis,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,unspecified_community_cluster,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,upper_respiratory_infection,13,0,0,1.0,5.67,5.67
2025-01-06,inst-d,urinary_tract_infection_febrile,1,0,0,1.0,1.0,1.0
2025-01-06,inst-d,vector_lymphatic_filarial,0,0,0,1.0,0.0,0.0
2025-01-06,inst-d,vector_malaria_paroxysmal,1,0,0,1.0,1.67,1.67
2025-01-06,inst-d,vesiculopustular_eruptive,0,0,0,1.0,0.67,0.67
2025-01-06,inst-d,viral_hemorrhagic_fever,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,zoonotic_leptospiral,0,0,0,1.0,0.17,0.17
2025-01-06,inst-d,zoonotic_rabies_encephalopathy,0,0,0,1.0,0.0,0.0
2025-01-07,inst-d,acute_allergic_anaphylactic,0,1,0,1.0,1.29,1.29
2025-01-07,inst-d,acute_coronary_ischemic,1,1,0,1.0,0.43,0.43
2025-01-07,inst-d,acute_encephalitic,1,1,0,1.0,0.14,0.14
2025-01-07,inst-d,acute_febrile_illness,5,1,0,1.0,5.0,5.0
2025-01-07,inst-d,acute_fever_rash,2,1,0,1.0,1.43,1.43
2025-01-07,inst-d,acute_flaccid_paralysis,0,1,0,1.0,0.0,0.0
2025-01-07,inst-d,acute_heart_failure_congestive,1,1,0,1.0,0.57,0.57
2025-01-07,inst-d,acute_hemolytic_cytopenic,0,1,0,1.0,0.43,0.43
2025-01-07,inst-d,acute_jaundice_hepatitic,0,1,0,1.0,0.57,0.57
2025-01-07,inst-d,acute_kidney_injury_oliguria,0,1,0,1.0,0.29,0.29
2025-01-07,inst-d,acute_ophthalmic_conjunctivitis,1,1,0,1.0,1.0,1.0
2025-01-07,inst-d,acute_otolaryngologic_suppurative,2,1,0,1.0,2.43,2.43
2025-01-07,inst-d,acute_watery_diarrhea,6,1,0,1.0,4.71,4.71
2025-01-07,inst-d,bloody_diarrhea_dysentery,1,1,0,1.0,1.0,1.0
2025-01-07,inst-d,bronchospastic_obstructive,5,1,0,1.0,4.14,4.14
2025-01-07,inst-d,cardiac_arrhythmic_syncope,0,1,0,1.0,0.43,0.43
2025-01-07,inst-d,chemical_toxic_inhalation,0,1,0,1.0,0.0,0.0
2025-01-07,inst-d,cranial_neuropathy_dysautonomia,0,1,0,1.0,0.14,0.14
2025-01-07,inst-d,cutaneous_ulcerative_eschar,0,1,0,1.0,0.14,0.14
2025-01-07,inst-d,environmental_heat_stroke,0,1,0,1.0,0.0,0.0
2025-01-07,inst-d,environmental_hypothermia_cold,0,1,0,1.0,0.43,0.43
2025-01-07,inst-d,febrile_arthritic,2,1,0,1.0,2.14,2.14
2025-01-07,inst-d,febrile_enteric,2,1,0,1.0,1.0,1.0
2025-01-07,inst-d,fever_flu,15,1,0,1.0,8.71,8.71
2025-01-07,inst-d,foodborne_neurotoxic,0,1,0,1.0,0.0,0.0
2025-01-07,inst-d,gastroenteritis_emetic,1,1,0,1.0,2.14,2.14
2025-01-07,inst-d,gastrointestinal,12,1,0,1.0,11.57,11.57
2025-01-07,inst-d,influenza_like_illness,7,1,0,1.0,4.0,4.0
2025-01-07,inst-d,lower_respiratory_illness,7,1,0,1.0,3.14,3.14
2025-01-07,inst-d,meningeal_irritation,0,1,0,1.0,0.29,0.29
2025-01-07,inst-d,mucocutaneous_lymph_node,0,1,0,1.0,0.14,0.14
2025-01-07,inst-d,oral_ulcerative_stomatitis,1,1,0,1.0,0.57,0.57
2025-01-07,inst-d,other,7,1,0,1.0,7.0,7.0
2025-01-07,inst-d,pediatric_croup_stridor,3,1,0,1.0,1.86,1.86
