date,institution_id,syndrome_category,service_count,day_of_week,is_holiday,data_completeness,rolling_7day_avg,rolling_14day_avg
2025-03-07,inst-b,fever_flu,20,4,0,1.0,19.0,18.5
2025-03-07,inst-b,gastrointestinal,28,4,0,1.0,29.29,30.14
2025-03-07,inst-b,other,8,4,0,1.0,7.71,7.43
2025-03-07,inst-b,respiratory,15,4,0,1.0,12.29,13.5
2025-03-08,inst-b,fever_flu,14,5,1,1.0,18.29,18.36
2025-03-08,inst-b,gastrointestinal,36,5,1,1.0,30.71,30.29
2025-03-08,inst-b,other,9,5,1,1.0,8.0,7.64
2025-03-08,inst-b,respiratory,9,5,1,1.0,12.29,12.93
2025-03-09,inst-b,fever_flu,15,6,1,1.0,17.71,17.71
2025-03-09,inst-b,gastrointestinal,40,6,1,1.0,31.71,31.36
2025-03-09,inst-b,other,5,6,1,1.0,7.29,7.57
2025-03-09,inst-b,respiratory,14,6,1,1.0,12.14,13.07
2025-03-10,inst-b,fever_flu,20,0,0,1.0,17.71,17.57
2025-03-10,inst-b,gastrointestinal,28,0,0,1.0,31.57,30.5
2025-03-10,inst-b,other,2,0,0,1.0,5.86,7.29
2025-03-10,inst-b,respiratory,13,0,0,1.0,11.86,12.64
2025-03-11,inst-b,fever_flu,21,1,0,1.0,17.71,18.14
2025-03-11,inst-b,gastrointestinal,23,1,0,1.0,31.43,30.0
2025-03-11,inst-b,other,11,1,0,1.0,6.57,7.5
2025-03-11,inst-b,respiratory,9,1,0,1.0,11.29,12.21
2025-03-12,inst-b,fever_flu,16,2,0,1.0,18.0,18.29
2025-03-12,inst-b,gastrointestinal,28,2,0,1.0,30.57,29.36
2025-03-12,inst-b,other,10,2,0,1.0,7.14,7.71
2025-03-12,inst-b,respiratory,12,2,0,1.0,12.43,12.5
2025-03-13,inst-b,fever_flu,21,3,0,1.0,18.14,18.36
2025-03-13,inst-b,gastrointestinal,31,3,0,1.0,30.57,29.5
2025-03-13,inst-b,other,8,3,0,1.0,7.57,7.93
2025-03-13,inst-b,respiratory,10,3,0,1.0,11.71,12.14
2025-03-14,inst-b,fever_flu,4,4,0,1.0,15.86,17.43
2025-03-14,inst-b,gastrointestinal,35,4,0,1.0,31.57,30.43
2025-03-14,inst-b,other,8,4,0,1.0,7.57,7.64
2025-03-14,inst-b,respiratory,14,4,0,1.0,11.57,11.93
2025-03-15,inst-b,fever_flu,18,5,1,1.0,16.43,17.36
2025-03-15,inst-b,gastrointestinal,18,5,1,1.0,29.0,29.86
2025-03-15,inst-b,other,10,5,1,1.0,7.71,7.86
2025-03-15,inst-b,respiratory,10,5,1,1.0,11.71,12.0
2025-03-16,inst-b,fever_flu,23,6,1,1.0,17.57,17.64
2025-03-16,inst-b,gastrointestinal,35,6,1,1.0,28.29,30.0
2025-03-16,inst-b,other,10,6,1,1.0,8.43,7.86
2025-03-16,inst-b,respiratory,12,6,1,1.0,11.43,11.79
2025-03-17,inst-b,fever_flu,17,0,0,1.0,17.14,17.43
2025-03-17,inst-b,gastrointestinal,34,0,0,1.0,29.14,30.36
2025-03-17,inst-b,other,2,0,0,1.0,8.43,7.14
2025-03-17,inst-b,respiratory,20,0,0,1.0,12.43,12.14
2025-03-18,inst-b,fever_flu,26,1,0,1.0,17.86,17.79
2025-03-18,inst-b,gastrointestinal,24,1,0,1.0,29.29,30.36
2025-03-18,inst-b,other,6,1,0,1.0,7.71,7.14
2025-03-18,inst-b,respiratory,12,1,0,1.0,12.86,12.07
2025-03-19,inst-b,fever_flu,16,2,0,1.0,17.86,17.93
2025-03-19,inst-b,gastrointestinal,32,2,0,1.0,29.86,30.21
2025-03-19,inst-b,other,11,2,0,1.0,7.86,7.5
2025-03-19,inst-b,respiratory,13,2,0,1.0,13.0,12.71
2025-03-20,inst-b,fever_flu,13,3,0,1.0,16.71,17.43
2025-03-20,inst-b,gastrointestinal,31,3,0,1.0,29.86,30.21
2025-03-20,inst-b,other,3,3,0,1.0,7.14,7.36
2025-03-20,inst-b,respiratory,11,3,0,1.0,13.14,12.43
2025-03-21,inst-b,fever_flu,14,4,0,1.0,18.14,17.0
2025-03-21,inst-b,gastrointestinal,29,4,0,1.0,29.0,30.29
2025-03-21,inst-b,other,4,4,0,1.0,6.57,7.07
2025-03-21,inst-b,respiratory,10,4,0,1.0,12.57,12.07
2025-03-22,inst-b,fever_flu,9,5,1,1.0,16.86,16.64
2025-03-22,inst-b,gastrointestinal,28,5,1,1.0,30.43,29.71
2025-03-22,inst-b,other,9,5,1,1.0,6.43,7.07
2025-03-22,inst-b,respiratory,7,5,1,1.0,12.14,11.93
2025-03-23,inst-b,fever_flu,14,6,1,1.0,15.57,16.57
2025-03-23,inst-b,gastrointestinal,20,6,1,1.0,28.29,28.29
2025-03-23,inst-b,other,4,6,1,1.0,5.57,7.0
2025-03-23,inst-b,respiratory,13,6,1,1.0,12.29,11.86
2025-03-24,inst-b,fever_flu,8,0,0,1.0,14.29,15.71
2025-03-24,inst-b,gastrointestinal,38,0,0,1.0,28.86,29.0
2025-03-24,inst-b,other,7,0,0,1.0,6.29,7.36
2025-03-24,inst-b,respiratory,14,0,0,1.0,11.43,11.93
2025-03-25,inst-b,fever_flu,17,1,0,1.0,13.0,15.43
2025-03-25,inst-b,gastrointestinal,33,1,0,1.0,30.14,29.71
2025-03-25,inst-b,other,4,1,0,1.0,6.0,6.86
2025-03-25,inst-b,respiratory,12,1,0,1.0,11.43,12.14
2025-03-26,inst-b,fever_flu,21,2,0,1.0,13.71,15.79
2025-03-26,inst-b,gastrointestinal,23,2,0,1.0,28.86,29.36
2025-03-26,inst-b,other,6,2,0,1.0,5.29,6.57
2025-03-26,inst-b,respiratory,11,2,0,1.0,11.14,12.07
2025-03-27,inst-b,fever_flu,13,3,0,1.0,13.71,15.21
2025-03-27,inst-b,gastrointestinal,29,3,0,1.0,28.57,29.21
2025-03-27,inst-b,other,2,3,0,1.0,5.14,6.14
2025-03-27,inst-b,respiratory,21,3,0,1.0,12.57,12.86
2025-03-28,inst-b,fever_flu,17,4,0,1.0,14.14,16.14
2025-03-28,inst-b,gastrointestinal,19,4,0,1.0,27.14,28.07
2025-03-28,inst-b,other,8,4,0,1.0,5.71,6.14
2025-03-28,inst-b,respiratory,6,4,0,1.0,12.0,12.29
2025-03-29,inst-b,fever_flu,14,5,1,1.0,14.86,15.86
2025-03-29,inst-b,gastrointestinal,34,5,1,1.0,28.0,29.21
2025-03-29,inst-b,other,7,5,1,1.0,5.43,5.93
2025-03-29,inst-b,respiratory,6,5,1,1.0,11.86,12.0
2025-03-30,inst-b,fever_flu,15,6,1,1.0,15.0,15.29
2025-03-30,inst-b,gastrointestinal,34,6,1,1.0,30.0,29.14
2025-03-30,inst-b,other,4,6,1,1.0,5.43,5.5
2025-03-30,inst-b,respiratory,19,6,1,1.0,12.71,12.5
2025-03-31,inst-b,fever_flu,15,0,0,1.0,16.0,15.14
2025-03-31,inst-b,gastrointestinal,25,0,0,1.0,28.14,28.5
2025-03-31,inst-b,other,4,0,0,1.0,5.0,5.64
2025-03-31,inst-b,respiratory,4,0,0,1.0,11.29,11.36
2025-04-01,inst-b,fever_flu,15,1,0,1.0,15.71,14.36
2025-04-01,inst-b,gastrointestinal,29,1,0,1.0,27.57,28.86
2025-04-01,inst-b,other,5,1,0,1.0,5.14,5.57
2025-04-01,inst-b,respiratory,12,1,0,1.0,11.29,11.36
2025-04-02,inst-b,fever_flu,11,2,0,1.0,14.29,14.0
2025-04-02,inst-b,gastrointestinal,31,2,0,1.0,28.71,28.79
2025-04-02,inst-b,other,10,2,0,1.0,5.71,5.5
2025-04-02,inst-b,respiratory,13,2,0,1.0,11.57,11.36
2025-04-03,inst-b,fever_flu,20,3,0,1.0,15.29,14.5
2025-04-03,inst-b,gastrointestinal,30,3,0,1.0,28.86,28.71
2025-04-03,inst-b,other,7,3,0,1.0,6.43,5.79
2025-04-03,inst-b,respiratory,13,3,0,1.0,10.43,11.5
2025-04-04,inst-b,fever_flu,13,4,0,1.0,14.71,14.43
2025-04-04,inst-b,gastrointestinal,31,4,0,1.0,30.57,28.86
2025-04-04,inst-b,other,7,4,0,1.0,6.29,6.0
2025-04-04,inst-b,respiratory,17,4,0,1.0,12.0,12.0
2025-04-05,inst-b,fever_flu,16,5,1,1.0,15.0,14.93
2025-04-05,inst-b,gastrointestinal,29,5,1,1.0,29.86,28.93
2025-04-05,inst-b,other,6,5,1,1.0,6.14,5.79
2025-04-05,inst-b,respiratory,8,5,1,1.0,12.29,12.07
2025-04-06,inst-b,fever_flu,13,6,1,1.0,14.71,14.86
2025-04-06,inst-b,gastrointestinal,17,6,1,1.0,27.43,28.71
2025-04-06,inst-b,other,7,6,1,1.0,6.57,6.0
2025-04-06,inst-b,respiratory,12,6,1,1.0,11.29,12.0
2025-04-07,inst-b,fever_flu,22,0,0,1.0,15.71,15.86
2025-04-07,inst-b,gastrointestinal,23,0,0,1.0,27.14,27.64
2025-04-07,inst-b,other,4,0,0,1.0,6.57,5.79
2025-04-07,inst-b,respiratory,14,0,0,1.0,12.71,12.0
2025-04-08,inst-b,fever_flu,13,1,0,1.0,15.43,15.57
2025-04-08,inst-b,gastrointestinal,32,1,0,1.0,27.57,27.57
2025-04-08,inst-b,other,11,1,0,1.0,7.43,6.29
2025-04-08,inst-b,respiratory,17,1,0,1.0,13.43,12.36
2025-04-09,inst-b,fever_flu,20,2,0,1.0,16.71,15.5
